id1;category1;colour1;photo1;price1;id2;category2;colour2;photo2;price2;w
P66;4;9;2;43;C18;3;9;1;48;5
P61;4;1;2;28;P75;4;7;1;33;42
P61;4;1;2;28;B33;2;6;2;33;13
P61;4;1;2;28;C18;3;9;1;48;20
P70;4;6;2;38;B33;2;6;2;33;27
P75;4;7;1;33;B3;2;12;1;52;14
P75;4;7;1;33;B12;2;2;1;38;8
P75;4;7;1;33;B10;2;2;1;67;17
P75;4;7;1;33;B11;2;2;1;43;15
P75;4;7;1;33;B33;2;6;2;33;3
P75;4;7;1;33;B30;2;9;1;57;18
P75;4;7;1;33;B32;2;6;1;38;8
P75;4;7;1;33;C18;3;9;1;48;9
P50;4;6;2;33;P80;4;7;1;28;34
P43;4;7;2;38;P80;4;7;1;28;40
P67;4;9;1;38;C3;3;6;2;23;13
P67;4;9;1;38;C17;3;14;1;48;20
P2;4;3;1;28;A35;1;14;2;33;22
C16;3;13;1;28;A36;1;1;1;33;27
A36;1;1;1;33;C35;3;9;1;50;16
A35;1;14;2;33;C35;3;9;1;50;18
B30;2;9;1;57;A23;1;6;2;33;54
B29;2;2;1;62;A23;1;6;2;33;21
B29;2;2;1;62;A43;1;2;1;62;32
B25;2;6;1;38;A23;1;6;2;33;29
B25;2;6;1;38;A43;1;2;1;62;18
A23;1;6;2;33;A43;1;2;1;62;39
A43;1;2;1;62;P15;4;4;2;38;26
P73;4;11;2;33;C14;3;9;1;23;19
P3;4;2;1;48;P52;4;11;2;23;53
C13;3;9;1;48;A22;1;4;1;62;39
A9;1;3;1;82;P51;4;9;1;28;25
A10;1;3;1;38;P51;4;9;1;28;37
A6;1;3;1;43;P51;4;9;1;28;27
A7;1;3;1;43;P51;4;9;1;28;22
A11;1;3;1;62;P51;4;9;1;28;40
A21;1;1;1;62;P51;4;9;1;28;39
A33;1;1;1;38;P51;4;9;1;28;23
B30;2;9;1;57;C48;3;6;1;28;34
B30;2;9;1;57;P38;4;9;1;33;16
C5;3;11;1;48;P51;4;9;1;28;73
A14;1;3;1;60;B30;2;9;1;57;43
A18;1;4;1;38;C25;3;2;1;33;53
A18;1;4;1;38;C24;3;12;1;33;66
A18;1;4;1;38;C32;3;2;1;33;39
A18;1;4;1;38;C48;3;6;1;28;70
C24;3;12;1;33;C32;3;2;1;33;30
P19;4;2;1;48;P55;4;14;2;33;132
P19;4;2;1;48;C23;3;3;1;43;24
P43;4;7;2;38;P68;4;2;2;43;21
P49;4;14;1;33;C23;3;3;1;43;58
P68;4;2;2;43;P55;4;14;2;33;21
P68;4;2;2;43;C5;3;11;1;48;15
P68;4;2;2;43;C23;3;3;1;43;4
P68;4;2;2;43;C36;3;14;1;43;4
P68;4;2;2;43;C38;3;13;1;38;6
P68;4;2;2;43;C41;3;13;1;28;8
P68;4;2;2;43;C17;3;14;1;48;6
P55;4;14;2;33;C38;3;13;1;38;27
C23;3;3;1;43;C38;3;13;1;38;43
B34;2;2;1;48;A25;1;1;1;38;42
C3;3;6;2;23;A25;1;1;1;38;31
P16;4;7;1;33;C28;3;2;2;48;31
B11;2;2;1;43;C10;3;9;2;28;76
B9;2;1;1;48;C42;3;7;1;28;43
B9;2;1;1;48;C46;3;2;1;48;37
B21;2;12;1;67;C26;3;14;1;28;28
B27;2;2;1;57;C26;3;14;1;28;46
B20;2;8;1;43;C10;3;9;2;28;22
B20;2;8;1;43;C28;3;2;2;48;26
B20;2;8;1;43;C26;3;14;1;28;21
B20;2;8;1;43;C42;3;7;1;28;18
B20;2;8;1;43;C46;3;2;1;48;46
C28;3;2;2;48;C42;3;7;1;28;47
B21;2;12;1;67;A23;1;6;2;33;22
C23;3;3;1;43;A23;1;6;2;33;21
P48;4;9;2;33;A23;1;6;2;33;41
C18;3;9;1;48;B8;2;4;2;52;37
C18;3;9;1;48;B6;2;2;1;52;51
A18;1;4;1;38;P51;4;9;1;28;18
A13;1;1;1;28;P51;4;9;1;28;27
A16;1;1;1;33;P51;4;9;1;28;30
P51;4;9;1;28;B8;2;4;2;52;20
P50;4;6;2;33;C22;3;11;2;43;33
P55;4;14;2;33;C22;3;11;2;43;44
P55;4;14;2;33;C49;3;4;2;26;30
P63;4;14;2;28;C5;3;11;1;48;52
P63;4;14;2;28;C7;3;13;1;48;21
P63;4;14;2;28;C11;3;7;1;33;21
P63;4;14;2;28;C17;3;14;1;48;25
P63;4;14;2;28;C22;3;11;2;43;23
P63;4;14;2;28;C42;3;7;1;28;18
C22;3;11;2;43;C42;3;7;1;28;41
C2;3;12;1;43;P70;4;6;2;38;33
C50;3;9;2;20;P24;4;6;1;43;18
B23;2;7;1;38;P24;4;6;1;43;16
P24;4;6;1;43;P60;4;14;1;28;15
A26;1;2;1;38;A36;1;1;1;33;42
A36;1;1;1;33;A14;1;3;1;60;47
A8;1;3;1;62;A39;1;4;1;38;88
A13;1;1;1;28;P58;4;9;2;38;22
A21;1;1;1;62;P42;4;6;2;28;32
B19;2;13;1;38;P42;4;6;2;28;30
B23;2;7;1;38;P58;4;9;2;38;25
B27;2;2;1;57;P58;4;9;2;38;20
P42;4;6;2;28;C10;3;9;2;28;31
P42;4;6;2;28;C34;3;7;1;48;26
P48;4;9;2;33;C18;3;9;1;48;34
P49;4;14;1;33;C10;3;9;2;28;40
A40;1;4;2;38;C7;3;13;1;48;30
B5;2;14;2;52;C35;3;9;1;50;35
B5;2;14;2;52;C54;3;14;1;57;32
B6;2;2;1;52;C58;3;14;2;48;37
C13;3;9;1;48;P77;4;7;1;43;27
C14;3;9;1;23;C59;3;5;2;52;44
C14;3;9;1;23;P77;4;7;1;43;30
C30;3;2;2;28;C58;3;14;2;48;120
C30;3;2;2;28;P70;4;6;2;38;57
C30;3;2;2;28;P77;4;7;1;43;35
C35;3;9;1;50;P77;4;7;1;43;28
C54;3;14;1;57;P77;4;7;1;43;63
C57;3;5;2;33;P70;4;6;2;38;61
C58;3;14;2;48;P77;4;7;1;43;47
C59;3;5;2;52;P77;4;7;1;43;43
B26;2;13;1;57;P30;4;4;1;33;23
P12;4;4;1;33;P56;4;2;1;33;99
P56;4;2;1;33;P19;4;2;1;48;53
B33;2;6;2;33;P36;4;2;1;43;47
C5;3;11;1;48;P36;4;2;1;43;55
P59;4;2;2;38;B30;2;9;1;57;19
P59;4;2;2;38;B23;2;7;1;38;41
B12;2;2;1;38;P55;4;14;2;33;26
B19;2;13;1;38;P55;4;14;2;33;42
A38;1;6;1;62;C1;3;4;2;28;56
A38;1;6;1;62;P30;4;4;1;33;12
B2;2;3;2;57;P10;4;4;2;65;47
C14;3;9;1;23;P11;4;4;2;38;52
C8;3;2;2;48;P11;4;4;2;38;36
A19;1;12;2;33;A25;1;1;1;38;54
A20;1;2;2;38;A25;1;1;1;38;53
A20;1;2;2;38;C4;3;4;1;48;34
A20;1;2;2;38;C14;3;9;1;23;43
B9;2;1;1;48;P44;4;11;2;28;26
A7;1;3;1;43;P44;4;11;2;28;23
P24;4;6;1;43;P44;4;11;2;28;27
P1;4;3;1;38;C28;3;2;2;48;56
B8;2;4;2;52;C50;3;9;2;20;29
A26;1;2;1;38;P2;4;3;1;28;30
B6;2;2;1;52;C37;3;2;1;43;18
C12;3;14;1;43;C48;3;6;1;28;66
P1;4;3;1;38;P45;4;9;1;33;71
P2;4;3;1;28;P45;4;9;1;33;37
P2;4;3;1;28;P52;4;11;2;23;63
P5;4;3;1;23;P45;4;9;1;33;32
P5;4;3;1;23;P52;4;11;2;23;30
P5;4;3;1;23;P53;4;2;2;38;30
P6;4;2;1;43;P45;4;9;1;33;62
P6;4;2;1;43;P53;4;2;2;38;52
P7;4;4;2;28;P45;4;9;1;33;36
P7;4;4;2;28;P52;4;11;2;23;30
P8;4;2;1;28;P40;4;4;1;43;50
P8;4;2;1;28;P45;4;9;1;33;42
P8;4;2;1;28;P52;4;11;2;23;33
P8;4;2;1;28;P53;4;2;2;38;50
P9;4;4;2;23;P38;4;9;1;33;45
P9;4;4;2;23;P40;4;4;1;43;61
P9;4;4;2;23;P45;4;9;1;33;33
P10;4;4;2;65;P45;4;9;1;33;34
P10;4;4;2;65;P53;4;2;2;38;34
P11;4;4;2;38;P40;4;4;1;43;37
P11;4;4;2;38;P45;4;9;1;33;37
P11;4;4;2;38;P53;4;2;2;38;53
P12;4;4;1;33;P45;4;9;1;33;50
P12;4;4;1;33;P53;4;2;2;38;33
P13;4;4;1;38;P45;4;9;1;33;26
P14;4;2;2;38;P53;4;2;2;38;44
P16;4;7;1;33;P45;4;9;1;33;60
P17;4;2;2;38;P45;4;9;1;33;28
P18;4;2;1;28;P40;4;4;1;43;40
P19;4;2;1;48;P40;4;4;1;43;34
P19;4;2;1;48;P45;4;9;1;33;34
P19;4;2;1;48;P53;4;2;2;38;34
P20;4;7;1;23;P45;4;9;1;33;46
P20;4;7;1;23;P53;4;2;2;38;40
P23;4;6;2;28;P45;4;9;1;33;48
P24;4;6;1;43;P45;4;9;1;33;19
P24;4;6;1;43;P53;4;2;2;38;14
P25;4;2;2;43;P38;4;9;1;33;32
P25;4;2;2;43;P40;4;4;1;43;30
P25;4;2;2;43;P45;4;9;1;33;30
P26;4;4;1;43;P40;4;4;1;43;60
P26;4;4;1;43;P44;4;11;2;28;45
P26;4;4;1;43;P45;4;9;1;33;42
P26;4;4;1;43;P53;4;2;2;38;72
P27;4;6;2;33;P44;4;11;2;28;27
P27;4;6;2;33;P53;4;2;2;38;23
P30;4;4;1;33;P45;4;9;1;33;46
P30;4;4;1;33;P52;4;11;2;23;22
P30;4;4;1;33;P53;4;2;2;38;34
P31;4;2;2;33;P44;4;11;2;28;17
P31;4;2;2;33;P45;4;9;1;33;22
P31;4;2;2;33;P52;4;11;2;23;11
P31;4;2;2;33;P53;4;2;2;38;16
P32;4;3;2;43;P39;4;14;1;43;28
P32;4;3;2;43;P40;4;4;1;43;22
P32;4;3;2;43;P44;4;11;2;28;24
P32;4;3;2;43;P45;4;9;1;33;15
P32;4;3;2;43;P53;4;2;2;38;19
P33;4;9;1;43;P45;4;9;1;33;67
P34;4;9;2;48;P45;4;9;1;33;44
P35;4;4;1;28;P38;4;9;1;33;32
P35;4;4;1;28;P43;4;7;2;38;53
P35;4;4;1;28;P44;4;11;2;28;24
P35;4;4;1;28;P45;4;9;1;33;28
P35;4;4;1;28;P52;4;11;2;23;28
P35;4;4;1;28;P53;4;2;2;38;36
P36;4;2;1;43;P43;4;7;2;38;60
P36;4;2;1;43;P45;4;9;1;33;43
P36;4;2;1;43;P53;4;2;2;38;48
P37;4;2;1;43;P53;4;2;2;38;55
P38;4;9;1;33;P53;4;2;2;38;26
P40;4;4;1;43;P44;4;11;2;28;32
P40;4;4;1;43;P45;4;9;1;33;40
P40;4;4;1;43;P52;4;11;2;23;38
P40;4;4;1;43;P53;4;2;2;38;31
P44;4;11;2;28;P45;4;9;1;33;34
P45;4;9;1;33;P52;4;11;2;23;14
P45;4;9;1;33;P53;4;2;2;38;25
P52;4;11;2;23;P53;4;2;2;38;49
B6;2;2;1;52;C11;3;7;1;33;70
A10;1;3;1;38;P25;4;2;2;43;25
A10;1;3;1;38;P29;4;5;2;33;52
A10;1;3;1;38;P30;4;4;1;33;16
A10;1;3;1;38;P31;4;2;2;33;12
A10;1;3;1;38;P68;4;2;2;43;9
A7;1;3;1;43;P26;4;4;1;43;61
A7;1;3;1;43;P29;4;5;2;33;36
A7;1;3;1;43;P31;4;2;2;33;12
A7;1;3;1;43;P34;4;9;2;48;33
A7;1;3;1;43;P53;4;2;2;38;31
A7;1;3;1;43;P56;4;2;1;33;30
A7;1;3;1;43;P58;4;9;2;38;21
A7;1;3;1;43;P64;4;12;2;28;8
A7;1;3;1;43;P68;4;2;2;43;12
A7;1;3;1;43;P71;4;2;2;33;39
A8;1;3;1;62;P19;4;2;1;48;27
A8;1;3;1;62;P25;4;2;2;43;19
A8;1;3;1;62;P26;4;4;1;43;54
A8;1;3;1;62;P29;4;5;2;33;54
A8;1;3;1;62;P31;4;2;2;33;12
A8;1;3;1;62;P36;4;2;1;43;33
A8;1;3;1;62;P51;4;9;1;28;22
A8;1;3;1;62;P53;4;2;2;38;32
A8;1;3;1;62;P56;4;2;1;33;22
A8;1;3;1;62;P64;4;12;2;28;13
A8;1;3;1;62;P68;4;2;2;43;8
A8;1;3;1;62;P76;4;2;2;43;22
A8;1;3;1;62;P78;4;14;2;48;47
A9;1;3;1;82;P50;4;6;2;33;57
A9;1;3;1;82;P24;4;6;1;43;25
A9;1;3;1;82;P26;4;4;1;43;72
A9;1;3;1;82;P29;4;5;2;33;45
A9;1;3;1;82;P31;4;2;2;33;8
A9;1;3;1;82;P56;4;2;1;33;30
A9;1;3;1;82;P57;4;4;1;43;24
A9;1;3;1;82;P58;4;9;2;38;18
A9;1;3;1;82;P64;4;12;2;28;8
A9;1;3;1;82;P67;4;9;1;38;26
A9;1;3;1;82;P68;4;2;2;43;9
A9;1;3;1;82;P69;4;9;1;43;8
A9;1;3;1;82;P76;4;2;2;43;33
A9;1;3;1;82;P82;4;6;2;48;97
A11;1;3;1;62;P29;4;5;2;33;65
A11;1;3;1;62;P68;4;2;2;43;18
A12;1;2;1;38;P50;4;6;2;33;52
A12;1;2;1;38;P19;4;2;1;48;46
A12;1;2;1;38;P25;4;2;2;43;40
A12;1;2;1;38;P26;4;4;1;43;72
A12;1;2;1;38;P30;4;4;1;33;16
A12;1;2;1;38;P31;4;2;2;33;23
A12;1;2;1;38;P55;4;14;2;33;47
A12;1;2;1;38;P58;4;9;2;38;34
A12;1;2;1;38;P60;4;14;1;28;37
A12;1;2;1;38;P68;4;2;2;43;8
A12;1;2;1;38;P69;4;9;1;43;21
A12;1;2;1;38;P76;4;2;2;43;32
A17;1;2;1;62;P24;4;6;1;43;13
A17;1;2;1;62;P31;4;2;2;33;18
A17;1;2;1;62;P51;4;9;1;28;16
A17;1;2;1;62;P53;4;2;2;38;16
A17;1;2;1;62;P64;4;12;2;28;12
A17;1;2;1;62;P68;4;2;2;43;13
A17;1;2;1;62;P76;4;2;2;43;22
A17;1;2;1;62;P78;4;14;2;48;31
B4;2;10;1;52;P53;4;2;2;38;54
B4;2;10;1;52;P68;4;2;2;43;20
B4;2;10;1;52;P69;4;9;1;43;29
B10;2;2;1;67;P24;4;6;1;43;12
B10;2;2;1;67;P31;4;2;2;33;15
B10;2;2;1;67;P69;4;9;1;43;28
B2;2;3;2;57;P31;4;2;2;33;13
B2;2;3;2;57;P37;4;2;1;43;31
B2;2;3;2;57;P38;4;9;1;33;19
B2;2;3;2;57;P53;4;2;2;38;31
B2;2;3;2;57;P57;4;4;1;43;21
B2;2;3;2;57;P58;4;9;2;38;18
B2;2;3;2;57;P65;4;9;2;43;27
B2;2;3;2;57;P68;4;2;2;43;12
A32;1;2;1;38;P50;4;6;2;33;18
A32;1;2;1;38;P70;4;6;2;38;27
A32;1;2;1;38;P5;4;3;1;23;26
A32;1;2;1;38;P10;4;4;2;65;20
A32;1;2;1;38;P11;4;4;2;38;49
A32;1;2;1;38;P12;4;4;1;33;37
A32;1;2;1;38;P16;4;7;1;33;24
A32;1;2;1;38;P17;4;2;2;38;67
A32;1;2;1;38;P19;4;2;1;48;30
A32;1;2;1;38;P24;4;6;1;43;5
A32;1;2;1;38;P25;4;2;2;43;7
A32;1;2;1;38;P26;4;4;1;43;25
A32;1;2;1;38;P29;4;5;2;33;14
A32;1;2;1;38;P30;4;4;1;33;11
A32;1;2;1;38;P31;4;2;2;33;10
A32;1;2;1;38;P33;4;9;1;43;19
A32;1;2;1;38;P36;4;2;1;43;16
A32;1;2;1;38;P37;4;2;1;43;24
A32;1;2;1;38;P38;4;9;1;33;10
A32;1;2;1;38;P39;4;14;1;43;31
A32;1;2;1;38;P41;4;9;2;43;25
A32;1;2;1;38;P48;4;9;2;33;50
A32;1;2;1;38;P51;4;9;1;28;19
A32;1;2;1;38;P53;4;2;2;38;13
A32;1;2;1;38;P55;4;14;2;33;23
A32;1;2;1;38;P56;4;2;1;33;16
A32;1;2;1;38;P57;4;4;1;43;14
A32;1;2;1;38;P58;4;9;2;38;14
A32;1;2;1;38;P59;4;2;2;38;26
A32;1;2;1;38;P60;4;14;1;28;13
A32;1;2;1;38;P64;4;12;2;28;7
A32;1;2;1;38;P65;4;9;2;43;17
A32;1;2;1;38;P67;4;9;1;38;10
A32;1;2;1;38;P68;4;2;2;43;5
A32;1;2;1;38;P69;4;9;1;43;5
A32;1;2;1;38;P71;4;2;2;33;12
A32;1;2;1;38;P72;4;14;1;33;24
A32;1;2;1;38;P76;4;2;2;43;13
A32;1;2;1;38;P78;4;14;2;48;21
A34;1;2;1;38;P9;4;4;2;23;24
A34;1;2;1;38;P10;4;4;2;65;21
A34;1;2;1;38;P11;4;4;2;38;41
A34;1;2;1;38;P30;4;4;1;33;7
A34;1;2;1;38;P31;4;2;2;33;7
A34;1;2;1;38;P33;4;9;1;43;27
A34;1;2;1;38;P51;4;9;1;28;14
A34;1;2;1;38;P53;4;2;2;38;11
A34;1;2;1;38;P55;4;14;2;33;24
A34;1;2;1;38;P64;4;12;2;28;8
A34;1;2;1;38;P68;4;2;2;43;6
A34;1;2;1;38;P69;4;9;1;43;8
A34;1;2;1;38;P71;4;2;2;33;15
A34;1;2;1;38;P76;4;2;2;43;12
A34;1;2;1;38;P78;4;14;2;48;16
A37;1;2;1;62;P9;4;4;2;23;45
A37;1;2;1;62;P30;4;4;1;33;8
A37;1;2;1;62;P53;4;2;2;38;13
A37;1;2;1;62;P55;4;14;2;33;24
A37;1;2;1;62;P64;4;12;2;28;9
A37;1;2;1;62;P68;4;2;2;43;9
A37;1;2;1;62;P69;4;9;1;43;13
A37;1;2;1;62;P76;4;2;2;43;26
C8;3;2;2;48;P9;4;4;2;23;28
C8;3;2;2;48;P10;4;4;2;65;27
C8;3;2;2;48;P24;4;6;1;43;5
C8;3;2;2;48;P26;4;4;1;43;25
C8;3;2;2;48;P29;4;5;2;33;14
C8;3;2;2;48;P30;4;4;1;33;14
C8;3;2;2;48;P31;4;2;2;33;4
C8;3;2;2;48;P42;4;6;2;28;15
C8;3;2;2;48;P51;4;9;1;28;22
C8;3;2;2;48;P53;4;2;2;38;18
C8;3;2;2;48;P56;4;2;1;33;45
C8;3;2;2;48;P58;4;9;2;38;21
C8;3;2;2;48;P68;4;2;2;43;5
C8;3;2;2;48;P69;4;9;1;43;10
C8;3;2;2;48;P72;4;14;1;33;19
C8;3;2;2;48;P76;4;2;2;43;8
C8;3;2;2;48;P78;4;14;2;48;16
C48;3;6;1;28;P18;4;2;1;28;29
C48;3;6;1;28;P50;4;6;2;33;23
C48;3;6;1;28;P70;4;6;2;38;25
C48;3;6;1;28;P5;4;3;1;23;23
C48;3;6;1;28;P9;4;4;2;23;22
C48;3;6;1;28;P16;4;7;1;33;31
C48;3;6;1;28;P24;4;6;1;43;4
C48;3;6;1;28;P25;4;2;2;43;9
C48;3;6;1;28;P26;4;4;1;43;24
C48;3;6;1;28;P29;4;5;2;33;28
C48;3;6;1;28;P30;4;4;1;33;25
C48;3;6;1;28;P31;4;2;2;33;7
C48;3;6;1;28;P36;4;2;1;43;18
C48;3;6;1;28;P42;4;6;2;28;12
C48;3;6;1;28;P53;4;2;2;38;16
C48;3;6;1;28;P55;4;14;2;33;16
C48;3;6;1;28;P56;4;2;1;33;16
C48;3;6;1;28;P60;4;14;1;28;24
C48;3;6;1;28;P68;4;2;2;43;7
C48;3;6;1;28;P69;4;9;1;43;14
C48;3;6;1;28;P76;4;2;2;43;16
P2;4;3;1;28;P58;4;9;2;38;38
P2;4;3;1;28;P68;4;2;2;43;23
P2;4;3;1;28;P69;4;9;1;43;33
P8;4;2;1;28;P58;4;9;2;38;38
P8;4;2;1;28;P69;4;9;1;43;32
P18;4;2;1;28;P51;4;9;1;28;38
P18;4;2;1;28;P56;4;2;1;33;46
P18;4;2;1;28;P57;4;4;1;43;48
P18;4;2;1;28;P69;4;9;1;43;33
P20;4;7;1;23;P68;4;2;2;43;19
P20;4;7;1;23;P71;4;2;2;33;28
P50;4;6;2;33;P69;4;9;1;43;20
P70;4;6;2;38;P31;4;2;2;33;18
P70;4;6;2;38;P53;4;2;2;38;57
P4;4;4;1;38;P38;4;9;1;33;59
P4;4;4;1;38;P53;4;2;2;38;68
P4;4;4;1;38;P55;4;14;2;33;51
P4;4;4;1;38;P56;4;2;1;33;50
P4;4;4;1;38;P58;4;9;2;38;38
P4;4;4;1;38;P60;4;14;1;28;64
P4;4;4;1;38;P68;4;2;2;43;25
P5;4;3;1;23;P57;4;4;1;43;27
P5;4;3;1;23;P64;4;12;2;28;20
P5;4;3;1;23;P68;4;2;2;43;22
P5;4;3;1;23;P69;4;9;1;43;24
P7;4;4;2;28;P51;4;9;1;28;32
P7;4;4;2;28;P56;4;2;1;33;32
P7;4;4;2;28;P68;4;2;2;43;18
P9;4;4;2;23;P57;4;4;1;43;33
P9;4;4;2;23;P68;4;2;2;43;15
P10;4;4;2;65;P56;4;2;1;33;30
P10;4;4;2;65;P64;4;12;2;28;18
P10;4;4;2;65;P67;4;9;1;38;25
P11;4;4;2;38;P51;4;9;1;28;43
P11;4;4;2;38;P58;4;9;2;38;28
P11;4;4;2;38;P69;4;9;1;43;26
P12;4;4;1;33;P42;4;6;2;28;79
P12;4;4;1;33;P71;4;2;2;33;34
P13;4;4;1;38;P42;4;6;2;28;25
P13;4;4;1;38;P51;4;9;1;28;42
P13;4;4;1;38;P55;4;14;2;33;46
P13;4;4;1;38;P56;4;2;1;33;34
P13;4;4;1;38;P58;4;9;2;38;19
P13;4;4;1;38;P60;4;14;1;28;33
P13;4;4;1;38;P65;4;9;2;43;36
P15;4;4;2;38;P64;4;12;2;28;39
P15;4;4;2;38;P68;4;2;2;43;26
P15;4;4;2;38;P69;4;9;1;43;53
P16;4;7;1;33;P68;4;2;2;43;24
P16;4;7;1;33;P69;4;9;1;43;42
P16;4;7;1;33;P71;4;2;2;33;32
P19;4;2;1;48;P51;4;9;1;28;75
P19;4;2;1;48;P57;4;4;1;43;25
P19;4;2;1;48;P65;4;9;2;43;57
P19;4;2;1;48;P71;4;2;2;33;31
P23;4;6;2;28;P51;4;9;1;28;62
P24;4;6;1;43;P51;4;9;1;28;18
P24;4;6;1;43;P55;4;14;2;33;21
P24;4;6;1;43;P56;4;2;1;33;18
P24;4;6;1;43;P58;4;9;2;38;13
P24;4;6;1;43;P59;4;2;2;38;22
P24;4;6;1;43;P64;4;12;2;28;9
P24;4;6;1;43;P67;4;9;1;38;11
P24;4;6;1;43;P68;4;2;2;43;7
P24;4;6;1;43;P69;4;9;1;43;7
P24;4;6;1;43;P71;4;2;2;33;19
P25;4;2;2;43;P57;4;4;1;43;24
P25;4;2;2;43;P64;4;12;2;28;21
P26;4;4;1;43;P42;4;6;2;28;51
P26;4;4;1;43;P51;4;9;1;28;59
P26;4;4;1;43;P56;4;2;1;33;52
P26;4;4;1;43;P57;4;4;1;43;40
P26;4;4;1;43;P58;4;9;2;38;34
P26;4;4;1;43;P59;4;2;2;38;100
P26;4;4;1;43;P65;4;9;2;43;61
P26;4;4;1;43;P67;4;9;1;38;36
P26;4;4;1;43;P68;4;2;2;43;32
P26;4;4;1;43;P69;4;9;1;43;21
P26;4;4;1;43;P72;4;14;1;33;95
P29;4;5;2;33;P38;4;9;1;33;38
P29;4;5;2;33;P57;4;4;1;43;30
P29;4;5;2;33;P64;4;12;2;28;25
P29;4;5;2;33;P65;4;9;2;43;48
P29;4;5;2;33;P68;4;2;2;43;35
P29;4;5;2;33;P69;4;9;1;43;20
P29;4;5;2;33;P71;4;2;2;33;41
P30;4;4;1;33;P64;4;12;2;28;18
P31;4;2;2;33;P42;4;6;2;28;13
P31;4;2;2;33;P51;4;9;1;28;15
P31;4;2;2;33;P55;4;14;2;33;18
P31;4;2;2;33;P56;4;2;1;33;16
P31;4;2;2;33;P58;4;9;2;38;12
P31;4;2;2;33;P59;4;2;2;38;23
P31;4;2;2;33;P64;4;12;2;28;8
P31;4;2;2;33;P67;4;9;1;38;13
P31;4;2;2;33;P71;4;2;2;33;16
P36;4;2;1;43;P55;4;14;2;33;51
P36;4;2;1;43;P64;4;12;2;28;29
P38;4;9;1;33;P64;4;12;2;28;16
P41;4;9;2;43;P68;4;2;2;43;17
P41;4;9;2;43;P71;4;2;2;33;42
P42;4;6;2;28;P53;4;2;2;38;21
P42;4;6;2;28;P64;4;12;2;28;21
P42;4;6;2;28;P68;4;2;2;43;11
P42;4;6;2;28;P69;4;9;1;43;14
P48;4;9;2;33;P53;4;2;2;38;38
P49;4;14;1;33;P53;4;2;2;38;37
P51;4;9;1;28;P53;4;2;2;38;29
P51;4;9;1;28;P64;4;12;2;28;38
P51;4;9;1;28;P68;4;2;2;43;18
P51;4;9;1;28;P69;4;9;1;43;31
P51;4;9;1;28;A2;1;3;1;43;52
P53;4;2;2;38;P55;4;14;2;33;38
P53;4;2;2;38;P56;4;2;1;33;30
P53;4;2;2;38;P57;4;4;1;43;26
P53;4;2;2;38;P58;4;9;2;38;27
P53;4;2;2;38;P59;4;2;2;38;69
P53;4;2;2;38;P60;4;14;1;28;24
P53;4;2;2;38;P64;4;12;2;28;19
P53;4;2;2;38;P65;4;9;2;43;33
P53;4;2;2;38;P67;4;9;1;38;27
P53;4;2;2;38;P68;4;2;2;43;19
P53;4;2;2;38;P69;4;9;1;43;17
P53;4;2;2;38;P76;4;2;2;43;36
P55;4;14;2;33;P69;4;9;1;43;35
P55;4;14;2;33;P71;4;2;2;33;29
P56;4;2;1;33;P64;4;12;2;28;15
P56;4;2;1;33;P69;4;9;1;43;29
P56;4;2;1;33;P78;4;14;2;48;31
P58;4;9;2;38;P64;4;12;2;28;18
P58;4;9;2;38;P71;4;2;2;33;35
P59;4;2;2;38;P64;4;12;2;28;19
P60;4;14;1;28;P71;4;2;2;33;34
P64;4;12;2;28;P65;4;9;2;43;18
P64;4;12;2;28;P68;4;2;2;43;10
P64;4;12;2;28;P69;4;9;1;43;10
P64;4;12;2;28;P71;4;2;2;33;15
P64;4;12;2;28;P72;4;14;1;33;27
P67;4;9;1;38;P78;4;14;2;48;37
P68;4;2;2;43;P72;4;14;1;33;31
P68;4;2;2;43;P78;4;14;2;48;20
P68;4;2;2;43;P82;4;6;2;48;39
P68;4;2;2;43;A2;1;3;1;43;12
P69;4;9;1;43;P71;4;2;2;33;12
P16;4;7;1;33;A24;1;2;1;48;19
C32;3;2;1;33;C55;3;13;1;48;43
C10;3;9;2;28;P18;4;2;1;28;25
C10;3;9;2;28;P58;4;9;2;38;16
C10;3;9;2;28;P64;4;12;2;28;6
C10;3;9;2;28;A32;1;2;1;38;56
C11;3;7;1;33;C24;3;12;1;33;65
C11;3;7;1;33;P38;4;9;1;33;36
C11;3;7;1;33;P57;4;4;1;43;17
C11;3;7;1;33;P58;4;9;2;38;23
C12;3;14;1;43;P10;4;4;2;65;33
C12;3;14;1;43;P38;4;9;1;33;23
C12;3;14;1;43;P57;4;4;1;43;18
C17;3;14;1;48;P10;4;4;2;65;41
C17;3;14;1;48;P58;4;9;2;38;16
C18;3;9;1;48;A20;1;2;2;38;48
C21;3;14;1;57;P10;4;4;2;65;25
C21;3;14;1;57;P57;4;4;1;43;19
C21;3;14;1;57;A20;1;2;2;38;43
C22;3;11;2;43;P10;4;4;2;65;12
C22;3;11;2;43;P38;4;9;1;33;14
C22;3;11;2;43;P58;4;9;2;38;15
C24;3;12;1;33;A20;1;2;2;38;35
C53;3;14;1;38;P10;4;4;2;65;16
C53;3;14;1;38;P57;4;4;1;43;23
C53;3;14;1;38;P58;4;9;2;38;18
C54;3;14;1;57;P38;4;9;1;33;15
C54;3;14;1;57;A37;1;2;1;62;79
C9;3;6;1;48;P10;4;4;2;65;36
